id,name,year,winery,animalBrand,country,region,type,rating,numRatings,price,priceCurrency,imageUrl,gptDescription,gptAnimal,gptCertainty
164717222,Solera Ratafia Champenois,,Henri Giraud,,France,Champagne Grand Cru 'Aÿ',Fortified,4.2,1551,69.98,USD,images.vivino.com/thumbs/mXScBTzkTDqfLkoHWBGylg_pl_480x640.png,There are no animals or humans on this wine label. It is a simple design featuring text. I am certain (1) about this statement.,none,1
170082054,Vieilles Vignes Gevrey-Chambertin,2021,Henri Magnien,,France,Gevrey-Chambertin,Red,4.1,614,69.00,USD,images.vivino.com/thumbs/2rKoILI2TLiIcr2FTEWEKA_pl_480x640.png,,,
156340395,Château Les Landes de Cach Pauillac,2018,Henri Musso,,France,Pauillac,Red,4.1,990,61.67,USD,images.vivino.com/thumbs/jSe6PbtoRhuzOQSUoz-SVA_pl_480x640.png,"The image shows a wine label with an illustration of a chateau and its surrounding estate, which includes gates and some tree-like figures in the background. There are no animals or humans depicted on this label. My certainty regarding the absence of animals or humans in this illustration is 1, meaning I am very certain.",none,1
175404262,Mâcon-Villages,2022,Henri Perrusset,,France,Mâcon-Villages,White,3.9,1690,24.99,USD,images.vivino.com/thumbs/1x98LhXxS-aZmYpi_rcn8g_pl_480x640.png,,,
167350496,Gevrey-Chambertin 1er Cru 'Fonteny',2018,Henri Rebourseau,,France,Gevrey-Chambertin 1er Cru 'Fonteny',Red,4.1,293,224.99,USD,images.vivino.com/thumbs/aL1K_29xQZuSHBYlPpimMg_pl_480x640.png,,,
164942748,Souverain Brut Champagne,,Henriot,,France,Champagne,Sparkling,4.0,13897,39.99,USD,images.vivino.com/thumbs/6H6_xoV1Qvy52q4Nr26pFg_pl_480x640.png,"I do not detect any animals or humans on this wine label. The label features text and a decorative emblem. I am very certain of this observation, so on a scale of 0-1, I would say 1, very certain.",none,1
3787002,Sercial 10 Years Old Madeira,,Henriques & Henriques,,Portugal,Madeira,Fortified,4.0,819,47.20,USD,images.vivino.com/thumbs/5v9a5BsfSmyEFNP1Z1Jd-A_pl_480x640.png,,,
174302703,Sancerre Blanc,2022,Henry Natter,,France,Sancerre,White,3.8,2524,34.99,USD,images.vivino.com/thumbs/cAHppEJgTbKojU4E1Q55Bw_pl_480x640.png,,,
170940136,Menetou-Salon Morogues Blanc,2022,Henry Pellé,,France,Menetou-Salon,White,4.0,137,27.17,USD,images.vivino.com/thumbs/PEbhZWWAQOGcuLTiIgTv8g_pl_480x640.png,,,
1779435,Blanc de Blancs Brut,,Henry Varnay,,France,Loire Valley,Sparkling,3.5,279,12.99,USD,images.vivino.com/thumbs/bBG416MgRbW5FDN8mUEk-w_pl_480x640.png,,,
172298140,Keyneton Euphonium,2022,Henschke,,Australia,Eden Valley,Red,4.2,8932,51.50,USD,images.vivino.com/thumbs/FOcY2aQKRaSK8mydOr7NDA_pl_480x640.png,,,
170425299,Peggy's Hill,2022,Henschke,,Australia,Eden Valley,White,3.8,115,32.33,USD,images.vivino.com/thumbs/76RvymisS8a6-Z-n1qmEjw_pl_480x640.png,,,
11380496,Cabernet Sauvignon,2011,Herb Lamb Vineyards,,United States,Napa Valley,Red,4.4,60,173.99,USD,images.vivino.com/thumbs/b9N5XD-uTKqcHpWgovbCvw_pl_480x640.png,"I don't detect any animals or humans on this wine label. I can be very certain about my observation, so on a scale from 0 to 1, my certainty is 1.",none,1
167642692,Argilla Branco,2019,Herdade Anta de Cima,,Portugal,Alentejo,White,3.7,662,20.99,USD,images.vivino.com/thumbs/kPyCimrURdaEnxPCKImh0w_pl_480x640.png,,,
168137015,Escolha dos Enólogos,2021,Herdade de São Miguel,,Portugal,Alentejano,Red,4.1,109,20.39,USD,images.vivino.com/thumbs/t2pHNpteRNCJG3Yd8aJMbw_pl_480x640.png,,,
162913665,Trinca Bolotas Alentejo Tinto,2020,Herdade do Peso,,Portugal,Alentejo,Red,4.0,2700,21.99,USD,images.vivino.com/thumbs/hXz7ERfzTJWhdaIXBpURoQ_pl_480x640.png,"Yes, there is an animal on this wine label. The label features the image of a pig. I am very certain of this, so on a scale of 0 to 1, my certainty is 1. There are no humans depicted in this image.",pig,1
151528883,Touriga Nacional,2017,Herdade do Rocim,,Portugal,Alentejano,Red,3.9,720,29.99,USD,images.vivino.com/thumbs/thPPYI2uQ5iWtp42UgfcPQ_pl_480x640.png,"Yes, there is an image of an animal on the wine label; it features a bird. I am very certain of this observation, so on a scale of 0-1, my certainty is 1.",bird,1
164271618,Colheita Selecionada Classico Tinto,2018,Herdade Grande,,Portugal,Alentejano,Red,3.9,283,14.95,USD,images.vivino.com/labels/HsqAAM13Tye30LPtCZwSag.jpg,"I do not see any animals or humans on the wine label in the image. The label text reads 'Herdade Grande - 2018 - Colheita Selecionada Vinho Regional Alentejano,' indicating that it is a wine from the Alentejo region of Portugal from the year 2018. My certainty level is 1, as I am very certain there are no animals or humans depicted on this label.",none,1
156221273,Priorat Tinto,2016,Heredad Soliterra,,Spain,Priorat,Red,3.8,456,59.99,USD,images.vivino.com/thumbs/-McLYuwhTXKAbVYThxZUCQ_pl_480x640.png,,,
157973965,L'Estel,2018,Herència Altés,,Spain,Terra Alta,Red,3.9,84,26.08,USD,images.vivino.com/thumbs/aC1KgYahTiqcdpLimujg4A_pl_480x640.png,,,
171752088,Garnatxa Blanca,2022,Herència Altés,,Spain,Terra Alta,White,3.8,129,15.99,USD,images.vivino.com/thumbs/dQ5z5asdTdiDCqoBvimwcg_pl_480x640.png,,,
158314770,Cuvée Sainte Agnès Blanc,2018,Héritage du Pic Saint Loup,,France,Pic-Saint-Loup,White,4.0,30,28.99,USD,images.vivino.com/thumbs/fg-69tocRvyvznKf_48zlw_pl_480x640.png,"There are no animals or humans visible on the wine label in the image. I am very certain about this observation, so on a scale from 0 to 1, my certainty would be 1.",none,1
172710765,Nuts & Bolts,2021,Herman Story,,United States,Santa Barbara County,Red,4.3,1172,56.99,USD,images.vivino.com/thumbs/8tobxLEcQJKtSAycdQ1Z1g_pl_480x640.png,,,
171173670,Tomboy,2021,Herman Story,,United States,Santa Barbara County,White,4.1,334,56.99,USD,images.vivino.com/thumbs/6pqsHhcySYeQpwL0iJACxQ_pl_480x640.png,,,
173265947,Dry Riesling,2022,Hermann J. Wiemer,,United States,Seneca Lake,White,4.0,4364,23.95,USD,images.vivino.com/thumbs/ynem4xThQRygWg2dyO7sOg_pl_480x640.png,,,
167402937,Cuvée Brut,2018,Hermann J. Wiemer,,United States,Seneca Lake,Sparkling,3.9,236,42.99,USD,images.vivino.com/thumbs/c7eK8Ud4TqOPtMgpUfS_9g_pl_480x640.png,,,
171739682,Señorío de P. Peciña Cosecha Tinto,2022,Hermanos Peciña,,Spain,Rioja,Red,3.7,3858,20.00,USD,images.vivino.com/thumbs/A4GOgRnQSwa-TGBMDqlFjw_pl_480x640.png,,,
168046400,Señorio de P. Peciña Cosecha Blanco,2019,Hermanos Peciña,,Spain,Rioja,White,3.6,115,20.00,USD,images.vivino.com/thumbs/rlHUUiZIQxiE7s1GZTsZsw_pl_480x640.png,,,
168053956,The Infidel Sauvignon Blanc,2020,Hermit On The Hill,,South Africa,Coastal Region,White,3.7,35,22.99,USD,images.vivino.com/labels/default_label.jpg,,,
173268999,Laely Cabernet Sauvignon,2020,Heron,,United States,Napa Valley,Red,4.2,927,44.87,USD,images.vivino.com/thumbs/EFfbuOimRKeePE2b3JwwaQ_pl_480x640.png,,,
158299320,Chardonnay,2018,Heron,,United States,Mendocino County,White,3.9,31,22.08,USD,images.vivino.com/thumbs/PCc5Ft-EQFifS09HTsK0sQ_pl_480x640.png,,,
176596973,Dry Riesling,2022,Heron Hill,,United States,Finger Lakes,White,3.8,183,21.99,USD,images.vivino.com/thumbs/LcPDl_mVS1CqymbwFr8oJQ_pl_480x640.png,,,
166243261,Buchertberg Weiss,2019,Herrenhof Lamprecht,,Austria,Steiermark,White,3.8,29,32.94,USD,images.vivino.com/thumbs/E0jHW6XYQIWf7YWOq5jasg_pl_480x640.png,,,
160174501,Chardonnay,2016,Hertelendy,,United States,Russian River Valley,White,4.5,61,79.99,USD,images.vivino.com/thumbs/HHv9SpkjS8mvn5akvgvUEw_pl_480x640.png,"The image shows a wine label with a coat of arms design. There are animals depicted on it: two lions are facing each other within the shield part of the coat of arms, and above the shield there appears to be a bird, likely an eagle, with its wings spread out. The design is artistic and symbolic, typical of heraldic imagery used in branding to evoke a sense of tradition and quality. I am very certain about this description, so on a scale of 0-1, I would say 1 for the certainty that there are animals depicted on the wine label. There are no humans visible in this image.","lions, eagle",1
169191343,La Souteronne,2020,Hervé Souhaut,,France,Vin de France,Red,4.1,204,36.99,USD,images.vivino.com/thumbs/WjZki8UtQ_yKPb3K3HQoCA_pl_480x640.png,,,
170065231,L'Etrati,2020,Hervé Souhaut,,France,Northern Rhône,White,4.3,53,74.99,USD,images.vivino.com/labels/8pvyzZLNRAmr15qh4vrz4g.jpg,,,
164800622,Cheverny Blanc,2020,Hervé Villemade,,France,Cheverny,White,3.9,617,28.99,USD,images.vivino.com/thumbs/VIObtXiETTWJtc1GBqWAsw_pl_480x640.png,"I see a stylized image of a human silhouette on the wine label, integrated into the graphic design of a leaf or flower. I am very certain about this observation, so on a scale from 0 to 1, with 0 being 'not certain at all' and 1 being 'very certain', my certainty would be 1.",human,1
166091499,Cheverny Rosé,2020,Hervé Villemade,,France,Cheverny,Rose,3.8,78,25.99,USD,images.vivino.com/thumbs/sdTFvpspTb20lPWjUBCKqg_pl_480x640.png,,,
171124043,Clone # Six Edition Cabernet Sauvignon,2019,Herzog,,United States,Chalk Hill,Red,4.3,42,212.49,USD,images.vivino.com/thumbs/j4EqTblzQ-ajJDb6ozm-4g_pl_480x640.png,,,
164251245,Baron Herzog Chenin Blanc,2020,Herzog,,United States,Clarksburg,White,3.8,56,9.99,USD,images.vivino.com/thumbs/mA6MnxSGT4qD7F44vyjs9w_pl_480x640.png,"The image displays a wine label that features a sketch of a building facade. There are no animals or humans visible on the label. I am very certain of my observation, so on a scale of 0-1, my certainty would be 1.",none,1
170964562,Baron Herzog Cabernet Sauvignon Rosé,2021,Herzog,,United States,California,Rose,3.5,46,9.95,USD,images.vivino.com/thumbs/di4eClnNRtCJWNeO9N72OA_pl_480x640.png,,,
167072920,Chardonnay,2021,Hess Select,,United States,Monterey,White,3.8,96,12.99,USD,images.vivino.com/thumbs/fWGACwwARB2NW-LOwXNOdw_pl_480x640.png,,,
152671884,Cabernet Sauvignon,2016,Hestan Vineyards,,United States,Napa Valley,Red,4.3,26,139.99,USD,images.vivino.com/thumbs/fA6pJdaUQsWRi3XhHjoctQ_pl_480x640.png,"There are no animals or humans depicted on this wine label. The label is text-based with graphics that appear to be ornamental in nature. I am very certain of this assessment, so on a scale of 0-1, my certainty is 1.",none,1
166686939,Chardonnay,2019,Hestan Vineyards,,United States,Napa Valley,White,4.0,276,49.99,USD,images.vivino.com/thumbs/RrkIDrrVRBicB0L5oOkLuA_pl_480x640.png,,,
168766700,Dry Furmint,2020,Hétszölö,,Hungary,Tokaj,White,3.7,121,25.00,USD,images.vivino.com/thumbs/9erSRzwTQfKT0U3CdydIRg_pl_480x640.png,,,
2951648,Tokaji Aszú 5 Puttonyos,2010,Hétszölö,,Hungary,Tokaj,Dessert,4.2,309,49.99,USD,images.vivino.com/thumbs/2HgL6NSxS5yXnHD_551uXw_pl_480x640.png,,,
157066507,Heritage Blanc de Meunier Champagne,,Heucq Pere & Fils,,France,Champagne,Sparkling,4.1,968,77.99,USD,images.vivino.com/thumbs/Sz3s_nhCSciOG0rE8OMfsg_pl_480x640.png,There are no animals or humans visible on this wine label. The label is text-based with a graphic that looks like a stylized letter 'H.' I am very certain (1) there are no animals or humans on this label.,none,1
161295332,Le Secateur Shiraz,2018,Hewitson,,Australia,Barossa Valley,Red,4.1,292,25.00,USD,images.vivino.com/thumbs/H9krothrTk6RDsM4KAzS5g_pl_480x640.png,,,
168495076,Gun Metal Riesling,2021,Hewitson,,Australia,Eden Valley,White,3.8,125,23.99,USD,images.vivino.com/thumbs/SBfYBBo5Tk-y87Iqa3xpcA_pl_480x640.png,,,
150398732,Cabernet Sauvignon,2017,Hewitt,,United States,Rutherford,Red,4.5,112,124.99,USD,images.vivino.com/thumbs/6nkHtxGpS3mrUrpElise0A_pl_480x640.png,I do not see any animals or humans on the wine label. I am very certain of this; I would rate my certainty as 1.,none,1
168834470,Riesling Porphyr,2021,Hexamer,,Germany,Nahe,White,4.1,481,25.50,USD,images.vivino.com/thumbs/yyA_JAPSQNWaN6awfLfuhQ_pl_480x640.png,,,
156148029,Riesling,2018,Heymann-Löwenstein,,Germany,Mosel,White,4.1,213,20.99,USD,images.vivino.com/thumbs/-RhgrIy1QX2F7WSAM1w1Jw_pl_480x640.png,,,
161542457,The Peake Cabernet - Shiraz,2017,Hickinbotham,,Australia,McLaren Vale,Red,4.3,252,180.00,USD,images.vivino.com/thumbs/Lc9TzxSdQ3GjtjJdP5wzzQ_pl_480x640.png,"There are no animals or humans visible on this wine label; it features text and what appears to be a watercolor landscape. I am very certain about this observation, so on a scale from 0 to 1, my certainty is 1.",none,1
161095915,Las 30 del Cuadrado Cepas Viejas,2018,Hidalgo (La Gitana),,Spain,Jerez-Xérès-Sherry,White,3.7,445,26.99,USD,images.vivino.com/thumbs/lT5MEcLUSmiiFfza75c20Q_pl_480x640.png,"The image displays a wine label featuring a detailed illustration of a grapevine with roots, reflecting the 'old vines' mentioned in the text. There are no animals or humans visible on this label. I am very certain about this; on a scale of 0-1, I would say 1, as the image is clear and there is no ambiguity regarding the presence of living creatures.",none,1
1531688,Manzanilla La Gitana,,Hidalgo (La Gitana),,Spain,Sanlúcar de Barrameda,Fortified,3.4,2006,19.99,USD,images.vivino.com/thumbs/QGt7TtgDSM2DcegCcXhMpg_pl_480x640.png,"There is a human depicted on the wine label. The label features an image of a woman. I am very certain that it is an image of a human, so on a scale from 0 to 1, I would say 1.",human,1
169956786,Chardonnay,2019,Hidden Post,,United States,Napa Valley,White,3.9,58,14.99,USD,images.vivino.com/labels/3pFzwE2fTRWhUFxmx6WztQ.jpg,,,
167412222,Langenlois Riesling,2020,Hiedler,,Austria,Kamptal,White,3.8,496,23.83,USD,images.vivino.com/thumbs/fGmC2vqdRG-9GiEUW3Dueg_pl_480x640.png,,,
176539908,Red Blend,2022,High Note,,Argentina,Uco Valley,Red,3.7,477,18.02,USD,images.vivino.com/thumbs/GfJOoZbPQniRUwyk6wHQYg_pl_480x640.png,,,
168081864,Sauvignon Blanc,2021,High Valley,,United States,High Valley,White,3.9,43,15.99,USD,images.vivino.com/thumbs/diKrM14ySWaM_ivqfGHuPQ_pl_480x640.png,,,
174363600,Riesling,2021,Highdef,,Germany,Mosel,White,3.8,233,12.95,USD,images.vivino.com/thumbs/uZxij4YrQgK_kdRibCb3hg_pl_480x640.png,,,
171200086,Bubbly Riesling,2019,Highdef,,Germany,Mosel,Dessert,3.8,60,21.99,USD,images.vivino.com/thumbs/5VkC836hTjKcvxIcKZmKdw_pl_480x640.png,,,
171681183,Monasterio de Palazuelos Verdejo,2022,Hijos de Alberto Gutiérrez,,Spain,Castilla y León,White,3.8,126,12.99,USD,images.vivino.com/thumbs/O6XXzszsS_2w5V3r2XSspA_pl_480x640.png,,,
166755280,Monastrell,2019,Hilanda,,Spain,Jumilla,Red,3.6,534,14.95,USD,images.vivino.com/thumbs/c3-Fa-1LQMSoOv_FFOu3vA_pl_480x640.png,,,
170824537,Cabernet Sauvignon,2021,Hill Family Estate,,United States,Napa Valley,Red,4.2,1316,64.99,USD,images.vivino.com/thumbs/xQpH88CKT6W8S1B9PmOkTw_pl_480x640.png,,,
172895171,Estate Vineyard Dry Riesling,2021,Hillick & Hobbs,,United States,Seneca Lake,White,4.1,340,34.99,USD,images.vivino.com/thumbs/M6LCqgZuQP24as96PYK9dQ_pl_480x640.png,,,
167412225,Lamm Kammern Reserve Grüner Veltliner,2020,Hirsch,,Austria,Kamptal,White,4.1,589,73.99,USD,images.vivino.com/thumbs/AGyeGb7vR7ST-VGa7SzYuw_pl_480x640.png,,,
163274515,San Andreas Fault Pinot Noir,2020,Hirsch Vineyards,,United States,Sonoma Coast,Red,4.4,349,72.99,USD,images.vivino.com/thumbs/amBWDnU0Rj-OBnJBtQ-Z9w_pl_480x640.png,"The image shows a wine label that features an illustration of what appears to be a stylized dragon or serpent figure. As for certainty, I am 1 or very certain in my assessment of the image content.",dragon or serpent,1
176510655,Piesporter Michelsberg Riesling Kabinett,2022,Hirschbach & Söhne,,Germany,Mosel,White,3.8,173,13.95,USD,images.vivino.com/thumbs/P0CGL69fTxqOtFbiKAW9TQ_pl_480x640.png,,,
170593591,Hondarrabi Zuri,2022,Hiruzta,,Spain,Getariako Txakolina,White,3.9,212,21.99,USD,images.vivino.com/thumbs/2tNiNu7PT4ei6fo-HKqCTQ_pl_480x640.png,,,
170109771,Nero d'Avola,2021,Hither & Yon,,Australia,McLaren Vale,Red,3.8,356,30.99,USD,images.vivino.com/thumbs/PUyr0p8-TtOTqDR5zFyVHg_pl_480x640.png,,,
167555130,Petit Blanc,2021,Hither & Yon,,Australia,McLaren Vale,White,3.9,57,18.99,USD,images.vivino.com/thumbs/ACv4VnPeSeaWFsjHGLC3xw_pl_480x640.png,,,
168850416,Oro de Castilla Verdejo,2021,Hnos. del Villar,,Spain,Rueda,White,3.9,222,19.99,USD,images.vivino.com/thumbs/QDDgXh3hTri_rQG6y4I1vQ_pl_480x640.png,,,
152855740,1905 Shiraz,2012,Hobbs,,Australia,Barossa Valley,Red,4.4,289,129.99,USD,images.vivino.com/thumbs/NQSEMBKXRq2G7KfCYTbzaA_pl_480x640.png,"There are no animals or humans visible on this wine label. I am very certain of this, so on a scale of 0 to 1, my certainty would be 1.",none,1
156398591,Divergent,2017,Hogan Wines,,South Africa,Stellenbosch,Red,4.0,72,56.99,USD,images.vivino.com/thumbs/8ZvAc3m9R_eyPKOa1jQxdA_pl_480x640.png,There are no animals or humans on this wine label. I am very certain about this; my certainty level is 1.,none,1
161869584,Chenin Blanc,2018,Hogan Wines,,South Africa,Swartland,White,4.1,44,50.99,USD,images.vivino.com/thumbs/Ga-L8JCrTACsGaOJAUeyPA_pl_480x640.png,"I do not see any animals or humans on this wine label. I am very certain of this, so on a scale of 0 to 1, my certainty would be 1.",none,1
170978856,Late Harvest Riesling,2022,Hogue,,United States,Columbia Valley,Dessert,3.8,2127,12.99,USD,images.vivino.com/thumbs/BBfpFBivRkC9gkwEyE_cbQ_pl_480x640.png,,,
170523509,Rosé,2022,Hogwash,,United States,California,Rose,3.8,1703,18.95,USD,images.vivino.com/thumbs/BTE1J-k6S16ROVYwvO9PCw_pl_480x640.png,,,
43688087,Culture Tokaji Aszú,2006,Holdvölgy,,Hungary,Tokaj,Dessert,4.4,39,119.99,USD,images.vivino.com/thumbs/6yykgqteTcKIoq2BOw5Bgw_pl_480x640.png,,,
151898916,Kalkspitz,,Hollenburger,,Austria,Kremstal,Sparkling,3.9,3362,26.99,USD,images.vivino.com/thumbs/v6ZEG_i7RQ-39Elu0CupPQ_pl_480x640.png,"I do not see any animals or humans on this wine label. The label features a graphic that includes what seems to be a stylized anchor and crossed objects, possibly representing winemaking equipment, within a circular boundary. Below this graphic, the text reads 'Kalkspitz,' which is likely the name of the wine, followed by additional information that might refer to the wine's specifications or classification. The word 'Österreich' indicates that the wine is from Austria. I am very certain there are no animals or humans in this image. My certainty level is 1.",none,1
168526077,Langer Weg Reserve Grüner Veltliner Alte Reben,2020,Höllerer,,Austria,Kamptal,White,3.8,237,24.99,USD,images.vivino.com/thumbs/6_5nyboeRYyZhqGJBTapHQ_pl_480x640.png,,,
176476329,Cabernet Sauvignon,2021,Hollis,,United States,Napa Valley,Red,4.2,1481,58.99,USD,images.vivino.com/thumbs/Gku3TiUBQoWWW6GnvvYDIA_pl_480x640.png,,,
174639023,La Chenaie Vineyard Pinot Noir,2021,Holloran,,United States,Eola-Amity Hills,Red,4.2,207,59.15,USD,images.vivino.com/thumbs/gojd4YU1TkWAHQDnrO47Iw_pl_480x640.png,,,
171895218,Stafford Hill Sauvignon Blanc,2021,Holloran,,United States,Willamette Valley,White,4.1,70,30.99,USD,images.vivino.com/labels/iyVX-93PRhewCm3xGU17OQ.jpg,,,
168145480,Three Brothers Pinot Noir,2019,Holman Ranch,,United States,Carmel Valley,Red,4.2,104,39.99,USD,images.vivino.com/thumbs/P_wod0dEQUWzkSVfwUQW1w_pl_480x640.png,,,
172104074,Chardonnay,2021,Holman Ranch,,United States,Carmel Valley,White,3.8,53,19.95,USD,images.vivino.com/thumbs/zpBWfVtmRxmpwkcVbwNpeg_pl_480x640.png,,,
174733120,Susan’s Saignée Rosé of Pinot Noir,2022,Holman Ranch,,United States,Carmel Valley,Rose,4.0,54,33.99,USD,images.vivino.com/labels/xzPLjqf_Rl-1PoAhKtRPcA.jpg,,,
169667312,Memorialis Pinot Noir,2021,Holocene,,United States,Willamette Valley,Red,4.3,109,59.99,USD,images.vivino.com/thumbs/53bYtTS0RCmSiD3dfBiE-g_pl_480x640.png,,,
169514426,Cabernet Sauvignon,2021,Honig,,United States,Napa Valley,Red,4.2,15990,49.89,USD,images.vivino.com/thumbs/R-aREsKLTgKcOA2SY_jvYw_pl_480x640.png,,,
174409451,Reserve Sauvignon Blanc,2022,Honig,,United States,Rutherford,White,4.0,1043,39.99,USD,images.vivino.com/thumbs/7p1nhf1tRya6KT6ehtlJDw_pl_480x640.png,,,
170103483,Sauvignon Blanc Late Harvest,2019,Honig,,United States,Rutherford,Dessert,4.3,27,69.99,USD,images.vivino.com/thumbs/7jS0HoqfSkGiDBI65HsxNw_pl_480x640.png,,,
156112301,Garnacha,2018,Honoro Vera,,Spain,Calatayud,Red,3.7,3461,17.99,USD,images.vivino.com/thumbs/DoSGBczlTwO3NsegsAxe3g_pl_480x640.png,The image on the wine label appears to depict the side profile of a human face. I'm very certain about this observation—my certainty level is 1. There are no animals visible on this label.,human,1
171698147,White Blend,2021,Honoro Vera,,Spain,Rueda,White,3.9,43,8.89,USD,images.vivino.com/thumbs/PKsg9y39SjysrouoHduUvA_pl_480x640.png,,,
171239737,Rosé,2002,Honoro Vera,,Spain,Jumilla,Rose,3.6,1904,8.99,USD,images.vivino.com/thumbs/BzjXj6IFR2qaJ810eXxu6w_pl_480x640.png,,,
174479654,Chardonnay,2022,Hook & Ladder,,United States,Russian River Valley,White,3.9,757,25.72,USD,images.vivino.com/thumbs/1GZPEJIKQyK4okCIZoHmUw_pl_480x640.png,,,
156207135,Napa Valley Cabernet Sauvignon,2018,Hoopes Vineyard,,United States,Napa Valley,Red,4.2,201,51.99,USD,images.vivino.com/thumbs/bowjrZT4S4Swasfe3vjxOA_pl_480x640.png,"Yes, there is an image of an animal on the wine label. It depicts a dog in a jumping or running pose. I am very certain of this observation; on a scale of 0-1, my certainty is 1. There are no humans or other animals visible on the label.",dog,1
169504806,Chardonnay,2020,Hoopes Vineyard,,United States,Napa Valley,White,3.9,40,29.99,USD,images.vivino.com/thumbs/TBiCMOswTDSVMmWWdAxD1A_pl_480x640.png,,,
140792652,Chardonnay,2015,Hope Estate,,Australia,Hunter Valley,White,3.6,180,19.25,USD,images.vivino.com/thumbs/e0mAiZtORNqa8YTMFFSmew_pl_480x640.png,"I do not see any animals or humans on the wine label. It features text and graphical elements but no representations of animals or humans. I am very certain of this observation, so on a scale of 0-1, my certainty is 1.",none,1
173205556,Chenin Blanc,2021,Hope Well,,United States,Eola-Amity Hills,White,4.3,27,54.33,USD,images.vivino.com/thumbs/lQoO8xXjS-GnAGDJdldEDg_pl_480x640.png,,,
167936331,Duet,2020,Hopkins Vineyard,,United States,Western Connecticut Highlands,White,3.8,48,18.99,USD,images.vivino.com/labels/O-sgUSiMS-iiZqHpLV2PJQ.jpg,,,
166779080,Westwind Semi-Sweet,2020,Hopkins Vineyard,,United States,Western Connecticut Highlands,Dessert,4.0,98,17.99,USD,images.vivino.com/thumbs/CbXMSUWeQ_6GEFBmkF8yBw_pl_480x640.png,,,
172054573,Mibal Joven,2021,Hornillos Ballesteros,,Spain,Ribera del Duero,Red,3.3,133,23.83,USD,images.vivino.com/thumbs/OxcV8UiSQP6LJLlVaD1qRg_pl_480x640.png,,,
160321472,Red,2019,Hors Categorie,,United States,Walla Walla Valley,Red,4.5,54,354.90,USD,images.vivino.com/thumbs/328PNfMhSWWDYJoa38TUfg_pl_480x640.png,,,
170920327,Sauvignon Blanc,2021,Hosmer,,United States,Cayuga Lake,White,3.8,125,21.99,USD,images.vivino.com/thumbs/q_OdcVbCS-C21hlyrfc_pw_pl_480x640.png,,,
171096480,Dry Rosé,2021,Hosmer,,United States,Cayuga Lake,Rose,4.0,66,20.99,USD,images.vivino.com/thumbs/zvrfuzjtSiiILCvwj4tVoA_pl_480x640.png,,,
160815569,Pommard Cuvée Suzanne Chaudron,2019,Hospices de Beaune,,France,Pommard,Red,4.3,790,"1,118.88",USD,images.vivino.com/thumbs/RpKKSZ78SlaD8V4JivUCBw_pl_480x640.png,"There are no animals or humans visible on this wine label. It is a label for 'Hospices de Beaune Pommard' wine. I am very certain of this assessment, so on a scale of 0-1, with 0 being 'not certain at all' and 1 being 'very certain', my certainty is 1.",none,1
170231729,Blueline Estate Merlot,2021,Hourglass,,United States,Calistoga,Red,4.5,1754,87.99,USD,images.vivino.com/thumbs/2rCbYxrcRFa2l432ABuOXA_pl_480x640.png,,,
174467645,Estate Sauvignon Blanc,2022,Hourglass,,United States,Napa Valley,White,4.2,760,34.99,USD,images.vivino.com/thumbs/xfMbZjfrT8GY3l2A6aXhyA_pl_480x640.png,,,
162071384,Abercrombie Cabernet Sauvignon,2018,Howard Park,,Australia,Western Australia,Red,4.2,667,87.99,USD,images.vivino.com/thumbs/5uNmSwFuQKmXpMN951h8iA_pl_480x640.png,,,
166736482,Miamup Sauvignon Blanc - Semillon,2020,Howard Park,,Australia,Margaret River,White,3.7,232,24.99,USD,images.vivino.com/thumbs/Nik7iUEURLiA_Al5eF8eMQ_pl_480x640.png,,,
8056372,Casa Manoel Boullosa Quinta dos Pesos Vinho Generoso,1998,Howard's Folly,,Portugal,Carcavelos,Fortified,4.3,767,42.99,USD,images.vivino.com/thumbs/h8V9Rt4ZQXi7fjUIJW3Gmw_pl_480x640.png,,,
164064776,Taymente Cabernet Sauvignon,2020,Huarpe,,Argentina,Lujan de Cuyo,Red,3.8,71,11.99,USD,images.vivino.com/thumbs/eieC3-QMR7uxZ6TmokHkVw_pl_480x640.png,I do not see any animals or humans on the wine label. The label features an illustration of what appears to be a vine or plant with roots. There are no clear images of animals or humans. I am certain of this assessment with a certainty of 1.,none,1
161544371,Sancerre Rouge,2019,Hubert Brochard,,France,Sancerre,Red,4.0,199,39.70,USD,images.vivino.com/thumbs/I2weJCTBQ_GyowNzjFsTiA_pl_480x640.png,"There are no clear images of animals or humans on this wine label. The label mainly features text and some decorative elements. I am very certain about this, so on a scale of 0-1, my certainty would be at 1.",none,1
174995518,Les Carisannes Sauvignon Blanc,2022,Hubert Brochard,,France,Loire Valley,White,3.8,384,17.99,USD,images.vivino.com/thumbs/btzMpbSzQh2Mm6v9FuQbpQ_pl_480x640.png,,,
170787140,La Goujonne Vieilles Vignes Chassagne-Montrachet,2021,Hubert Lamy,,France,Chassagne-Montrachet,Red,4.2,1207,106.40,USD,images.vivino.com/thumbs/Y394WuQKQZCm_GdyiLhjxQ_pl_480x640.png,,,
168921636,La Princée Saint-Aubin,2021,Hubert Lamy,,France,Saint-Aubin,White,4.0,2739,106.40,USD,images.vivino.com/thumbs/RRyAR1NFS8OGNbCb8H_BEQ_pl_480x640.png,,,
